X(cm)	Y(cm)	Z (cm)	Field_X(x,y,z)	Field_Y(x,y,z)	Field_Z(x,y,z)	Field_Strength(x,y,z)
18	1 	36	-0.000419092	0.0101759	-0.000374776	0.0101915
19	1 	36	-0.000394159	0.0106621	-0.000428545	0.010678
20	1 	36	-0.000365822	0.0110832	-0.000481294	0.0110997
21	1 	36	-0.000334128	0.0114367	-0.000529177	0.0114538
22	1 	36	-0.00030014	0.0117209	-0.000574695	0.0117388
23	1 	36	-0.000265064	0.0119348	-0.000620701	0.0119539
24	1 	36	-0.00022909	0.0120778	-0.000657979	0.0120979
25	1 	36	-0.000195463	0.0121489	-0.000691714	0.0121702
26	1 	36	-0.000163809	0.0121481	-0.000727012	0.0121709
27	1 	36	-0.00012991	0.0120772	-0.000752379	0.0121013
28	1 	36	-9.51044e-05	0.0119388	-0.000771549	0.0119641
29	1 	36	-6.11434e-05	0.0117324	-0.000791569	0.0117593
30	1 	36	-2.80287e-05	0.0114537	-0.000811032	0.0114824
31	1 	36	3.2437e-06	0.011104	-0.000831383	0.011135
32	1 	36	2.86419e-05	0.0106967	-0.000853871	0.0107307
33	1 	36	2.30431e-05	0.0102502	-0.000881252	0.010288
34	1 	36	-1.7713e-05	0.00977692	-0.000890188	0.00981738
35	1 	36	0.000214747	0.00928112	-0.000799162	0.00931794
36	1 	36	0.000358011	0.00851487	-0.000749177	0.00855526
37	1 	36	0.000460961	0.00729185	-0.000755864	0.0073454
38	1 	36	0.000471329	0.0071902	-0.00086795	0.00725772
39	1 	36	0	0.00810542	-0.00106053	0.00817451
0	2 	36	0	0	0	0
1	2 	36	-0.000371397	-2.84555e-05	0.000382112	0.000533624
2	2 	36	0.000458314	-0.00090791	0.000616985	0.00118955
3	2 	36	0.000952479	-0.00172777	0.000452404	0.00202412
4	2 	36	0.000719107	-0.0015658	-9.64172e-05	0.00172573
5	2 	36	0.000479048	-0.00152073	-0.000510783	0.00167421
6	2 	36	0.000407039	-0.00145779	-0.000719777	0.00167599
7	2 	36	0.000423116	-0.00144453	-0.000843037	0.00172523
8	2 	36	0.000445367	-0.00139676	-0.000953192	0.00174867
9	2 	36	0.000455574	-0.00124731	-0.00106347	0.00170126
10	2 	36	0.000455874	-0.00101121	-0.00116037	0.00160525
11	2 	36	0.000445861	-0.000704248	-0.00123414	0.00148925
12	2 	36	0.000426684	-0.000341864	-0.00129129	0.00140227
13	2 	36	0.000402398	6.75645e-05	-0.00133754	0.00139839
14	2 	36	0.000377435	0.00051494	-0.00136879	0.00151036
15	2 	36	0.000350807	0.000987941	-0.00138711	0.00173873
16	2 	36	0.000321424	0.00147163	-0.00138978	0.00204951
17	2 	36	0.000288531	0.00194663	-0.00138298	0.00240526
18	2 	36	0.000252841	0.00239628	-0.00137007	0.00277186
19	2 	36	0.000217537	0.00280768	-0.00135151	0.00312361
20	2 	36	0.000183272	0.00317075	-0.00133587	0.00344555
21	2 	36	0.000153226	0.00348015	-0.00131467	0.00372334
22	2 	36	0.000127765	0.00373186	-0.00129614	0.00395261
23	2 	36	0.000107366	0.00392486	-0.0012839	0.00413092
24	2 	36	9.30547e-05	0.00405976	-0.00126155	0.00425227
25	2 	36	7.83141e-05	0.00413658	-0.00124522	0.00432065
26	2 	36	6.54829e-05	0.00415604	-0.00123439	0.00433597
27	2 	36	5.75479e-05	0.00412055	-0.00120748	0.00429422
28	2 	36	4.74128e-05	0.00403488	-0.00118056	0.00420431
29	2 	36	3.73352e-05	0.00390374	-0.00115698	0.00407175
30	2 	36	3.04266e-05	0.00372296	-0.00112544	0.00388947
31	2 	36	2.53458e-05	0.0034923	-0.00108366	0.00365666
32	2 	36	2.32412e-05	0.00323582	-0.00102444	0.0033942
33	2 	36	2.55972e-06	0.00299743	-0.000961393	0.00314784
34	2 	36	-4.56512e-05	0.00303	-0.000896786	0.00316026
35	2 	36	-8.23589e-05	0.00379146	-0.000806268	0.00387711
36	2 	36	-0.000410556	0.00513097	-0.000660981	0.00518964
37	2 	36	0.000910057	0.00332422	-0.000193569	0.00345197
38	2 	36	0.00193591	0.00345167	-0.000652687	0.00401096
39	2 	36	0	0.00465858	-0.00131222	0.00483987
0	3 	36	0	0	0	0
1	3 	36	-0.000970481	-4.93832e-06	0.000591777	0.00113669
2	3 	36	-6.96614e-05	0.000108216	0.00121058	0.0012174
3	3 	36	0.00141646	0.00166272	0.00174631	0.00279653
4	3 	36	0.0010161	0.0074358	0.00117219	0.0075959
5	3 	36	0.00066188	0.0117938	0.000838523	0.0118421
6	3 	36	0.000365269	0.0134312	0.000804948	0.0134603
7	3 	36	0.000229164	0.0133196	0.00100654	0.0133596
8	3 	36	0.000183853	0.0126871	0.00127712	0.0127526
9	3 	36	0.000136276	0.0119722	0.00151519	0.0120685
10	3 	36	8.82306e-05	0.011194	0.00172718	0.0113268
11	3 	36	3.82729e-05	0.0103702	0.00190412	0.0105437
12	3 	36	-1.25766e-05	0.0095257	0.00202669	0.00973892
13	3 	36	-6.04083e-05	0.00869159	0.00210001	0.00894189
14	3 	36	-0.000103961	0.00789034	0.00214325	0.00817691
15	3 	36	-0.000148933	0.00713623	0.00215828	0.00745695
16	3 	36	-0.000196139	0.00644054	0.00215495	0.00679432
17	3 	36	-0.000245145	0.0058096	0.0021286	0.00619213
18	3 	36	-0.000294282	0.00525284	0.00208297	0.00565842
19	3 	36	-0.000339637	0.00477996	0.00202623	0.00520279
20	3 	36	-0.000383395	0.00439628	0.00194981	0.00482452
21	3 	36	-0.000421848	0.00410572	0.00187354	0.00453267
22	3 	36	-0.000455819	0.00390625	0.00178376	0.00431837
23	3 	36	-0.000483257	0.00379467	0.00168086	0.00417832
24	3 	36	-0.000500815	0.00376641	0.00158671	0.00411755
25	3 	36	-0.000515839	0.00381393	0.00147316	0.00412097
26	3 	36	-0.00052266	0.00392753	0.00135641	0.0041879
27	3 	36	-0.000525928	0.00409307	0.00125461	0.00431322
28	3 	36	-0.000534365	0.00429609	0.00113724	0.00447608
29	3 	36	-0.000532994	0.00452473	0.00101834	0.00466844
30	3 	36	-0.00051898	0.0047461	0.00090499	0.00485941
31	3 	36	-0.000495119	0.00491089	0.000786026	0.00499798
32	3 	36	-0.00044581	0.00499358	0.000677829	0.00505906
33	3 	36	-0.000154741	0.00500115	0.000562032	0.00503501
34	3 	36	0.000624251	0.00512673	0.000258766	0.00517107
35	3 	36	0.00130321	0.00562476	-0.00050651	0.00579593
36	3 	36	-0.00222019	0.00647427	-0.00145524	0.00699737
37	3 	36	0.00163121	0.00144169	0.000778504	0.00231201
38	3 	36	0.003749	0.00121641	-0.000419278	0.00396364
39	3 	36	0	0.00231024	-0.00174636	0.00289603
0	4 	36	0	0	0	0
1	4 	36	-0.000554027	7.80574e-05	0.000789564	0.000967704
2	4 	36	0.00176413	0.000158695	0.00126167	0.00217466
3	4 	36	0.00744966	0.000894336	0.000535744	0.00752225
4	4 	36	0.00566533	0.00484997	-0.00547985	0.00925457
5	4 	36	0.00266383	0.00864753	-0.010185	0.0136239
6	4 	36	0.00068225	0.010697	-0.0115872	0.0157847
7	4 	36	8.87586e-05	0.0108721	-0.010702	0.0152559
8	4 	36	6.39387e-05	0.0104881	-0.00911276	0.0138941
9	4 	36	7.42295e-05	0.0100871	-0.00749131	0.0125648
10	4 	36	9.0997e-05	0.00967983	-0.0058906	0.0113317
11	4 	36	0.000102662	0.00927328	-0.00435687	0.0102463
12	4 	36	0.000110909	0.00887219	-0.00292224	0.00934171
13	4 	36	0.000121335	0.00847766	-0.00158187	0.00862484
14	4 	36	0.000131176	0.00807911	-0.000337721	0.00808723
15	4 	36	0.000130679	0.0076643	0.000778053	0.0077048
16	4 	36	0.000121288	0.00722676	0.00175502	0.0074378
17	4 	36	0.000104398	0.00676221	0.00256888	0.00723447
18	4 	36	8.23433e-05	0.00627532	0.00321639	0.00705207
19	4 	36	6.08473e-05	0.00577474	0.0037039	0.00686077
20	4 	36	3.65512e-05	0.00526886	0.00401467	0.00662418
21	4 	36	1.65935e-05	0.00477138	0.00417969	0.0063432
22	4 	36	-1.75277e-07	0.00429435	0.00418061	0.00599324
23	4 	36	-9.73905e-06	0.00385316	0.00402993	0.00557559
24	4 	36	-6.19354e-06	0.00346361	0.0037628	0.00511422
25	4 	36	2.52914e-06	0.00314005	0.0033522	0.00459317
26	4 	36	2.49569e-05	0.00289474	0.00284918	0.00406177
27	4 	36	4.80756e-05	0.00272957	0.0022779	0.00355552
28	4 	36	6.70894e-05	0.00264091	0.00162414	0.00310109
29	4 	36	0.000100232	0.00263587	0.000944763	0.00280186
30	4 	36	0.000129857	0.00270511	0.00024948	0.00271969
31	4 	36	0.000147067	0.00280608	-0.000467659	0.00284858
32	4 	36	0.000173421	0.00290867	-0.00115676	0.00313505
33	4 	36	0.000630716	0.00300814	-0.0017776	0.00355057
34	4 	36	0.00186866	0.00307113	-0.00260114	0.0044373
35	4 	36	0.00283419	0.00305831	-0.00401289	0.00578699
36	4 	36	-0.00767946	0.00394865	-0.00561353	0.0102994
37	4 	36	0.0022248	0.000269806	0.00182394	0.00288952
38	4 	36	0.00550424	0.000151672	-0.000187559	0.00550953
39	4 	36	0	0.000705649	-0.00221444	0.00232415
0	5 	36	0	0	0	0
1	5 	36	-0.000166965	0.000178484	0.000917611	0.000949602
2	5 	36	0.00279496	5.84323e-05	0.00127109	0.00307098
3	5 	36	0.0117391	0.000234363	-0.000166653	0.0117427
4	5 	36	0.00988491	0.00175413	-0.010442	0.0144853
5	5 	36	0.00512631	0.0037389	-0.0195805	0.0205829
6	5 	36	0.00121248	0.00489473	-0.0230909	0.0236351
7	5 	36	2.81519e-05	0.00483413	-0.0218566	0.0223848
8	5 	36	1.28395e-05	0.00441085	-0.0191737	0.0196745
9	5 	36	5.04434e-05	0.00397648	-0.016497	0.0169696
10	5 	36	7.73653e-05	0.0035522	-0.0139104	0.014357
11	5 	36	8.52123e-05	0.0031542	-0.0114414	0.0118686
12	5 	36	8.65447e-05	0.00278005	-0.0090982	0.00951385
13	5 	36	8.89254e-05	0.00242263	-0.00686946	0.00728468
14	5 	36	8.36511e-05	0.00207391	-0.00477703	0.00520846
15	5 	36	5.94467e-05	0.00173049	-0.00286638	0.00334877
16	5 	36	2.44141e-05	0.00139174	-0.00113891	0.00179851
17	5 	36	-1.64208e-05	0.00105627	0.00038262	0.00112356
18	5 	36	-5.74921e-05	0.000727769	0.0016989	0.00184911
19	5 	36	-8.89907e-05	0.000410454	0.00281464	0.0028458
20	5 	36	-0.000115073	0.000107784	0.00369506	0.00369842
21	5 	36	-0.000125425	-0.000170735	0.00436883	0.00437396
22	5 	36	-0.000123053	-0.000417988	0.00479342	0.00481318
23	5 	36	-0.000103833	-0.00062351	0.00497023	0.00501026
24	5 	36	-6.05039e-05	-0.00077831	0.00492296	0.00498448
25	5 	36	-3.30082e-06	-0.000873824	0.00460119	0.00468343
26	5 	36	7.69761e-05	-0.000899944	0.00406711	0.0041662
27	5 	36	0.000157869	-0.000856205	0.00333452	0.00344631
28	5 	36	0.000238143	-0.000753899	0.00240398	0.00253065
29	5 	36	0.000336772	-0.000585522	0.00136944	0.00152696
30	5 	36	0.000425559	-0.000334164	0.000260259	0.000600417
31	5 	36	0.000509324	-2.06764e-05	-0.000906132	0.00103967
32	5 	36	0.00060039	0.000314894	-0.00209235	0.00219945
33	5 	36	0.00110741	0.000651328	-0.00321773	0.00346473
34	5 	36	0.00245966	0.000918604	-0.00443792	0.00515644
35	5 	36	0.00441719	0.000950835	-0.00608867	0.00758206
36	5 	36	-0.0122954	0.00124034	-0.00874969	0.0151418
37	5 	36	0.00291991	-0.000173176	0.00278602	0.00403952
38	5 	36	0.0067982	-9.51291e-05	-2.5031e-05	0.00679891
39	5 	36	0	-0.000280975	-0.00260863	0.00262371
0	6 	36	0	0	0	0
1	6 	36	-8.40899e-06	7.12083e-05	0.000931293	0.000934049
2	6 	36	0.0032606	-1.39658e-05	0.0012293	0.00348466
3	6 	36	0.013576	-0.00011491	-0.000390765	0.0135821
4	6 	36	0.0122478	-0.000182815	-0.0123224	0.0173748
5	6 	36	0.0065536	-9.86928e-05	-0.0237652	0.0246525
6	6 	36	0.00129352	-0.000177185	-0.0283829	0.0284129
7	6 	36	-0.000304271	-0.000381808	-0.0266535	0.026658
8	6 	36	-0.00031559	-0.000597163	-0.0230501	0.02306
9	6 	36	-0.000270014	-0.000811647	-0.0195252	0.019544
10	6 	36	-0.000243975	-0.000998503	-0.0161305	0.0161632
11	6 	36	-0.000234835	-0.00114607	-0.0128783	0.0129313
12	6 	36	-0.00022853	-0.00126922	-0.00978704	0.00987164
13	6 	36	-0.000228984	-0.00137446	-0.00686149	0.00700154
14	6 	36	-0.000251776	-0.00145949	-0.00413452	0.00439178
15	6 	36	-0.000301979	-0.00152285	-0.00164298	0.00226045
16	6 	36	-0.000358942	-0.00156985	0.000632398	0.00173009
17	6 	36	-0.000413409	-0.00160607	0.0026671	0.00314067
18	6 	36	-0.00045895	-0.00163284	0.00445692	0.00476875
19	6 	36	-0.000484867	-0.00165231	0.0059992	0.00624144
20	6 	36	-0.00049992	-0.00166706	0.00723846	0.00744476
21	6 	36	-0.00049345	-0.00167557	0.00820544	0.0083893
22	6 	36	-0.000471431	-0.00168023	0.00884403	0.00901456
23	6 	36	-0.000429916	-0.00167997	0.00915401	0.00931682
24	6 	36	-0.000357534	-0.00167558	0.00916135	0.00932018
25	6 	36	-0.000261996	-0.00166576	0.00880025	0.00896034
26	6 	36	-0.000127612	-0.00164133	0.00813967	0.00830449
27	6 	36	1.67376e-05	-0.0015941	0.00718066	0.00735549
28	6 	36	0.00016718	-0.00153775	0.00592178	0.00612046
29	6 	36	0.00034064	-0.00147936	0.00445871	0.00471005
30	6 	36	0.000500925	-0.00138926	0.00283932	0.00320043
31	6 	36	0.000659985	-0.00125422	0.00113839	0.00181785
32	6 	36	0.000820413	-0.00110116	-0.00061859	0.00150608
33	6 	36	0.00134147	-0.000941376	-0.00236408	0.00287656
34	6 	36	0.00265907	-0.000698436	-0.00414867	0.00497694
35	6 	36	0.00512589	-0.000325165	-0.00620518	0.00805511
36	6 	36	-0.0145335	-0.000111639	-0.00971241	0.0174805
37	6 	36	0.00353412	-0.000522439	0.00333035	0.00488408
38	6 	36	0.0074784	1.16201e-05	-5.79704e-05	0.00747863
39	6 	36	0	-0.000781266	-0.00292231	0.00302494
0	7 	36	0	0	0	0
1	7 	36	0.000182328	6.69381e-06	0.000983976	0.00100075
2	7 	36	0.00349732	-2.49714e-05	0.00128582	0.00372629
3	7 	36	0.0138483	-0.000210762	-0.000161427	0.0138509
4	7 	36	0.0126859	-0.000785937	-0.0119001	0.0174115
5	7 	36	0.00665495	-0.00135019	-0.0233923	0.024358
6	7 	36	0.00109811	-0.00184085	-0.0277901	0.0278726
7	7 	36	-0.000578299	-0.00206935	-0.0256126	0.0257026
8	7 	36	-0.000594671	-0.00218746	-0.0215888	0.0217075
9	7 	36	-0.000551242	-0.00229529	-0.0176764	0.0178333
10	7 	36	-0.000524101	-0.00235925	-0.0138847	0.0140934
11	7 	36	-0.000510453	-0.00238063	-0.0102634	0.0105483
12	7 	36	-0.000504436	-0.00237896	-0.00685256	0.00727128
13	7 	36	-0.000519703	-0.00235253	-0.00365025	0.00437365
14	7 	36	-0.000566015	-0.00229756	-0.000676248	0.00246099
15	7 	36	-0.000635677	-0.00222188	0.00204144	0.00308356
16	7 	36	-0.000700532	-0.0021399	0.00452778	0.00505675
17	7 	36	-0.000755711	-0.00205586	0.00674364	0.00709044
18	7 	36	-0.000800107	-0.00196897	0.00867507	0.00893162
19	7 	36	-0.000822763	-0.00188052	0.0103192	0.0105214
20	7 	36	-0.000834172	-0.00179239	0.0116095	0.0117766
21	7 	36	-0.00082035	-0.00170611	0.0125872	0.0127287
22	7 	36	-0.000788664	-0.00162887	0.0131939	0.0133175
23	7 	36	-0.000739082	-0.00156521	0.0134321	0.0135432
24	7 	36	-0.000661449	-0.00152266	0.0133414	0.0134443
25	7 	36	-0.000564251	-0.00150694	0.0128525	0.0129528
26	7 	36	-0.000421935	-0.00151344	0.0120448	0.0121468
27	7 	36	-0.000262287	-0.0015204	0.0109247	0.0110332
28	7 	36	-9.33807e-05	-0.00152631	0.00949474	0.00961709
29	7 	36	0.000105144	-0.00155062	0.00782708	0.00797989
30	7 	36	0.000294365	-0.00157194	0.0059458	0.00615712
31	7 	36	0.000477617	-0.00155822	0.00397096	0.0042924
32	7 	36	0.000663329	-0.00152542	0.0019599	0.00257063
33	7 	36	0.00129101	-0.00148268	-7.06015e-05	0.00196724
34	7 	36	0.00285591	-0.00127892	-0.00228685	0.00387576
35	7 	36	0.0054225	-0.000739215	-0.005033	0.00743512
36	7 	36	-0.0154018	-0.000429912	-0.00931345	0.0180039
37	7 	36	0.00417425	-0.000730855	0.00377897	0.00567795
38	7 	36	0.00767598	0.000158887	-0.000198032	0.00768018
39	7 	36	0	-0.000979158	-0.00312344	0.00327332
0	8 	36	0	0	0	0
1	8 	36	0.000395898	-3.57192e-05	0.00101022	0.00108561
2	8 	36	0.00363436	-1.82484e-05	0.00128884	0.00385617
3	8 	36	0.0135529	-0.000231988	3.02404e-05	0.0135549
4	8 	36	0.0123932	-0.000915788	-0.0110072	0.0166009
5	8 	36	0.00625585	-0.00162257	-0.0218459	0.0227819
6	8 	36	0.000794295	-0.00219335	-0.0256123	0.0257183
7	8 	36	-0.000834928	-0.00242533	-0.0230307	0.0231731
8	8 	36	-0.000851357	-0.00252093	-0.0187217	0.0189099
9	8 	36	-0.000803153	-0.00258977	-0.0145006	0.0147519
10	8 	36	-0.000775136	-0.0026008	-0.0104154	0.0107632
11	8 	36	-0.000768363	-0.00257294	-0.0065751	0.00710228
12	8 	36	-0.000775322	-0.00252201	-0.00299104	0.00398848
13	8 	36	-0.000808172	-0.00243996	0.000365822	0.00259622
14	8 	36	-0.000864929	-0.00233308	0.00347632	0.00427506
15	8 	36	-0.000932404	-0.00221931	0.00629942	0.0067437
16	8 	36	-0.000987541	-0.0021112	0.00885769	0.00915921
17	8 	36	-0.00103522	-0.00200339	0.0111069	0.0113335
18	8 	36	-0.00107924	-0.00189239	0.0130353	0.0132161
19	8 	36	-0.00110456	-0.00178042	0.0146548	0.0148038
20	8 	36	-0.00111892	-0.00166964	0.0158962	0.0160228
21	8 	36	-0.00110217	-0.00156376	0.0168114	0.0169199
22	8 	36	-0.00105943	-0.00147027	0.017341	0.0174355
23	8 	36	-0.000994821	-0.00139357	0.0174803	0.0175639
24	8 	36	-0.000903618	-0.00134111	0.0172773	0.0173528
25	8 	36	-0.000802701	-0.0013222	0.0166556	0.0167272
26	8 	36	-0.000660837	-0.00134549	0.0156909	0.0157623
27	8 	36	-0.000500552	-0.00138797	0.0143989	0.0144743
28	8 	36	-0.000338422	-0.00142681	0.0128034	0.0128871
29	8 	36	-0.000145639	-0.00147977	0.0109794	0.0110796
30	8 	36	5.37368e-05	-0.00153951	0.00891104	0.00904321
31	8 	36	0.000245861	-0.00156577	0.00671045	0.00689509
32	8 	36	0.000435177	-0.00156132	0.00450159	0.00478449
33	8 	36	0.00118285	-0.00153766	0.00229041	0.00300158
34	8 	36	0.00308609	-0.00133578	-0.000292287	0.00337545
35	8 	36	0.00559812	-0.000779321	-0.00377971	0.00679945
36	8 	36	-0.015684	-0.000438385	-0.0086742	0.0179282
37	8 	36	0.00479502	-0.000805046	0.0040494	0.00632755
38	8 	36	0.00768697	0.000260584	-0.000421686	0.00770294
39	8 	36	0	-0.00105458	-0.00326244	0.00342865
0	9 	36	0	0	0	0
1	9 	36	0.000617985	-6.99786e-05	0.000971513	0.00115353
2	9 	36	0.00372315	1.96505e-06	0.00124335	0.00392528
3	9 	36	0.0131069	-0.000227579	0.000252999	0.0131114
4	9 	36	0.0119281	-0.000985142	-0.00986119	0.0155078
5	9 	36	0.00576099	-0.00181105	-0.0197906	0.0206915
6	9 	36	0.000477112	-0.00243825	-0.0227797	0.0229148
7	9 	36	-0.0010796	-0.00265988	-0.019773	0.0199803
8	9 	36	-0.00109293	-0.00272326	-0.0151955	0.0154762
9	9 	36	-0.00104339	-0.00274918	-0.010726	0.0111218
10	9 	36	-0.00102805	-0.00271814	-0.00647275	0.00709519
11	9 	36	-0.00103902	-0.00265853	-0.00252974	0.00381405
12	9 	36	-0.00105803	-0.00257347	0.00116108	0.00301501
13	9 	36	-0.00109975	-0.00245406	0.00461343	0.00534
14	9 	36	-0.00115643	-0.0023187	0.00778087	0.00820095
15	9 	36	-0.00121636	-0.00218443	0.0106156	0.0109061
16	9 	36	-0.00126393	-0.00205348	0.0131542	0.0133734
17	9 	36	-0.00130679	-0.0019157	0.0153621	0.0155362
18	9 	36	-0.00134797	-0.00177425	0.01723	0.0173735
19	9 	36	-0.00136789	-0.00163778	0.018782	0.0189029
20	9 	36	-0.001375	-0.00151138	0.0199445	0.0200489
21	9 	36	-0.00134898	-0.00140106	0.0207741	0.020865
22	9 	36	-0.001293	-0.00131198	0.0212169	0.0212967
23	9 	36	-0.00121222	-0.00124499	0.0212601	0.021331
24	9 	36	-0.00110316	-0.00120079	0.0209629	0.0210262
25	9 	36	-0.00099197	-0.00118166	0.0202491	0.0203078
26	9 	36	-0.000845427	-0.00120642	0.0191787	0.0192352
27	9 	36	-0.000674633	-0.00126468	0.0177598	0.0178175
28	9 	36	-0.000511562	-0.00132179	0.0160204	0.0160829
29	9 	36	-0.000332416	-0.00138487	0.0140626	0.0141345
30	9 	36	-0.000132863	-0.001461	0.0118621	0.0119524
31	9 	36	6.72154e-05	-0.00151213	0.00946777	0.009588
32	9 	36	0.00025295	-0.00152563	0.00704291	0.0072107
33	9 	36	0.00107491	-0.0015134	0.00463337	0.00499139
34	9 	36	0.00320166	-0.00131387	0.00168397	0.00384872
35	9 	36	0.00554986	-0.00075562	-0.00248388	0.00612712
36	9 	36	-0.0155969	-0.000403133	-0.00780345	0.0174448
37	9 	36	0.00523835	-0.0008406	0.00421998	0.00677902
38	9 	36	0.00767285	0.000349439	-0.000640739	0.00770749
39	9 	36	0	-0.00110522	-0.00338806	0.00356377
0	10 	36	0	0	0	0
1	10 	36	0.000898606	-0.000110444	0.000927561	0.00129617
2	10 	36	0.00385421	1.46884e-05	0.00125738	0.00405415
3	10 	36	0.0126421	-0.000233735	0.000585927	0.0126578
4	10 	36	0.0113932	-0.00105887	-0.00854721	0.0142822
5	10 	36	0.00523026	-0.0020041	-0.0175029	0.0183773
6	10 	36	0.000160318	-0.00268031	-0.0197347	0.0199165
7	10 	36	-0.00132313	-0.00288707	-0.0163972	0.0167019
8	10 	36	-0.00134215	-0.00291822	-0.0116573	0.0120917
9	10 	36	-0.00129998	-0.00291048	-0.00704554	0.00773308
10	10 	36	-0.00129983	-0.0028522	-0.00269623	0.00413452
11	10 	36	-0.00131762	-0.00276585	0.00134378	0.00334541
12	10 	36	-0.00133374	-0.0026439	0.00514505	0.00593638
13	10 	36	-0.00137584	-0.00248655	0.00865337	0.00910805
14	10 	36	-0.00142964	-0.00232013	0.0118274	0.0121373
15	10 	36	-0.00148358	-0.00215355	0.0146493	0.0148809
16	10 	36	-0.00152772	-0.00198308	0.0171693	0.0173508
17	10 	36	-0.00156658	-0.00180438	0.0193514	0.0194984
18	10 	36	-0.00160081	-0.00163055	0.0211715	0.0212944
19	10 	36	-0.00160829	-0.00147314	0.022657	0.0227617
20	10 	36	-0.00160028	-0.00133705	0.0237287	0.0238202
21	10 	36	-0.00156086	-0.00122869	0.0244433	0.0245239
22	10 	36	-0.00149226	-0.00115112	0.0247598	0.0248314
23	10 	36	-0.00139902	-0.00110493	0.0246576	0.0247219
24	10 	36	-0.00127395	-0.00108755	0.0242088	0.0242667
25	10 	36	-0.00115116	-0.00109008	0.0233545	0.0234082
26	10 	36	-0.00100299	-0.00112948	0.0221483	0.0221997
27	10 	36	-0.000820476	-0.00120838	0.0205947	0.0206465
28	10 	36	-0.000644475	-0.00128972	0.0186972	0.0187527
29	10 	36	-0.000477522	-0.00136272	0.0165676	0.0166304
30	10 	36	-0.000291482	-0.00144131	0.0142215	0.0142973
31	10 	36	-8.79932e-05	-0.00150125	0.0116454	0.0117421
32	10 	36	9.56216e-05	-0.00152106	0.00899168	0.00911993
33	10 	36	0.000942496	-0.00151107	0.00638052	0.0066244
34	10 	36	0.00314699	-0.00131066	0.00314892	0.0046408
35	10 	36	0.00517118	-0.000745857	-0.00147869	0.00542991
36	10 	36	-0.015261	-0.000374025	-0.00684531	0.0167301
37	10 	36	0.00541742	-0.000873146	0.00430509	0.00697457
38	10 	36	0.00760657	0.000413225	-0.000783815	0.00765801
39	10 	36	0	-0.00114672	-0.00346679	0.00365152
0	11 	36	0	0	0	0
1	11 	36	0.00122586	-0.000162092	0.000868385	0.001511
2	11 	36	0.00397583	3.74974e-06	0.00123885	0.00416437
3	11 	36	0.0120818	-0.000263276	0.00082618	0.0121129
4	11 	36	0.0106733	-0.00113025	-0.00732229	0.0129928
5	11 	36	0.00455089	-0.00216739	-0.0151636	0.0159795
6	11 	36	-0.000240148	-0.00287059	-0.016521	0.0167703
7	11 	36	-0.00161012	-0.00305078	-0.0128029	0.0132595
8	11 	36	-0.0016106	-0.00304237	-0.00787209	0.00859185
9	11 	36	-0.00155934	-0.00299678	-0.00308707	0.00457626
10	11 	36	-0.00155936	-0.00290198	0.00139734	0.0035785
11	11 	36	-0.00157208	-0.00276998	0.0055438	0.00639358
12	11 	36	-0.00158263	-0.00259649	0.00939985	0.00987946
13	11 	36	-0.00162579	-0.00239493	0.0128931	0.013214
14	11 	36	-0.00167395	-0.00219138	0.0160496	0.0162848
15	11 	36	-0.00171826	-0.00198828	0.0188676	0.0190497
16	11 	36	-0.00175711	-0.00178356	0.02137	0.0215161
17	11 	36	-0.00178946	-0.00157985	0.0235117	0.0236325
18	11 	36	-0.00181455	-0.00139265	0.0252585	0.0253619
19	11 	36	-0.00180884	-0.00122925	0.0266511	0.0267407
20	11 	36	-0.00178382	-0.00109192	0.0276169	0.0276959
21	11 	36	-0.00172805	-0.000986464	0.0282091	0.0282792
22	11 	36	-0.00164263	-0.00091435	0.0284036	0.0284657
23	11 	36	-0.00153279	-0.000878296	0.028165	0.0282204
24	11 	36	-0.00138471	-0.000878974	0.0275631	0.0276118
25	11 	36	-0.00123598	-0.000902885	0.0265554	0.0265995
26	11 	36	-0.00107758	-0.000959945	0.025188	0.0252293
27	11 	36	-0.00088208	-0.00106151	0.023485	0.0235255
28	11 	36	-0.000678256	-0.00117883	0.0214293	0.0214724
29	11 	36	-0.000502292	-0.00128278	0.0190972	0.0191468
30	11 	36	-0.000326681	-0.00137616	0.0165508	0.0166112
31	11 	36	-0.000120931	-0.00144617	0.0137463	0.0138227
32	11 	36	7.64419e-05	-0.00147148	0.0107827	0.0108829
33	11 	36	0.000936859	-0.00146219	0.00783806	0.00802814
34	11 	36	0.00311499	-0.00126461	0.00422569	0.00539989
35	11 	36	0.00463205	-0.000703847	-0.000832933	0.00475868
36	11 	36	-0.0146006	-0.000320729	-0.00599192	0.0157855
37	11 	36	0.00541494	-0.000895271	0.00417263	0.00689449
38	11 	36	0.00752785	0.000457276	-0.000906176	0.00759597
39	11 	36	0	-0.00118031	-0.00351033	0.00370345
